"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
90,"Formoso",80927,39,940,2930,390,109,224,19745,8099,NA,5208103,843.42,4660,5.53,96.8,0.715,"-",37504564.31,39208747.86,27249.74,"GO"
91,"Gameleira de Goiás",27500,NA,720,2350,334,130,390,71040,47180,NA,5208152,588.328,3456,5.87,99.5,0.659,"-",38801793.53,32617149.19,79664.33,"GO"
92,"Goianápolis",14760,74,290,460,72,21,20,121680,11500,NA,5208400,166.642,13967,83.81,96.4,0.703,"11.36",67945733.59,58585369.2,26244.18,"GO"
93,"Goiandira",53000,15,1400,1100,270,47,80,5000,1500,NA,5208509,569.917,4973,8.73,98.6,0.76,"-",38425753.69,34307657.06,35786.48,"GO"
94,"Goianésia",130390,695,2500,10500,350,120,350,64000,28000,NA,5208608,1547.319,73707,47.64,98,0.727,"15.08",340830250.91,332554062.4,26209.49,"GO"
95,"Goiânia",641319,1241,15975,69480,8664,1971,7748,6194330,3909935,417190,5208707,729.296,1437366,1970.9,96.4,0.799,"10.17",8149700839.88,8341825493,38483.54,"GO"
96,"Goianira",17730,NA,600,2140,470,45,555,125000,4000,NA,5208806,213.772,71916,336.41,97.6,0.694,"18.74",258349098.76,245177794.4,23827.46,"GO"
97,"Goiás",335983,653,5800,12500,3200,325,1050,2315000,60630,NA,5208905,3108.423,24071,7.74,98.2,0.709,"8.7",132549283.24,121927729.9,34522.53,"GO"
98,"Goiatuba",120000,60,1900,7670,2500,115,700,380000,190000,NA,5209101,2479.591,35664,14.38,96.9,0.725,"10.03",207392992.01,333728948.5,63235.88,"GO"
99,"Gouvelândia",31876,76,800,1350,90,100,375,6800,2750,NA,5209150,827.373,4390,5.31,98.8,0.674,"18.87",52902479.43,47398438.59,27875.01,"GO"
100,"Guapó",75000,80,950,16000,400,190,290,34000,10200,NA,5209200,514.178,19545,38.01,96.8,0.697,"17.94",84539587.53,78243607.87,24473.26,"GO"
101,"Guaraíta",31700,NA,512,2300,430,23,NA,14100,5300,NA,5209291,205.533,2188,10.65,98.4,0.687,"-",25656058.64,23218884.61,27385.52,"GO"
102,"Guarani de Goiás",84912,NA,1369,1691,338,79,640,22365,13419,NA,5209408,1221.054,4085,3.35,97.2,0.637,"24.39",37984735.58,32559976.33,22647.9,"GO"
103,"Guarinos",57200,140,955,2640,215,27,100,19200,6750,23,5209457,593.188,2161,3.64,98.1,0.652,"-",20168059.26,22073864.83,38276.46,"GO"
104,"Heitoraí",32856,13,421,1655,218,9,52,1120000,5100,NA,5209606,228.615,3354,14.67,97,0.694,"-",22483995.59,19182934.81,22414.5,"GO"
105,"Hidrolândia",86000,50,1600,6500,1005,80,580,827400,653700,2400,5209705,952.122,27742,29.14,97.1,0.706,"17.44",172701033.19,150839450.2,58986.49,"GO"
106,"Hidrolina",54500,8,910,3230,500,95,250,26800,10550,NA,5209804,583.756,3545,6.07,98,0.677,"30.3",30991066.61,28427435.33,25432.76,"GO"
107,"Iaciara",218208,NA,2265,961,144,139,745,30100,18060,NA,5209903,1547.183,10584,6.84,97.2,0.644,"10.58",57906250.76,53429675.32,15934.79,"GO"
108,"Inaciolândia",37400,12,650,920,400,40,220,5700,3230,NA,5209937,689.201,5954,8.64,98.4,0.692,"33.9",49754848.3,47551399.63,37852.64,"GO"
109,"Indiara",60000,60,900,7000,830,40,270,403000,29000,NA,5209952,955.419,17061,17.86,96.8,0.701,"-",99983752.42,111567187.2,41116.41,"GO"
110,"Inhumas",96940,159,2086,2560,896,196,852,5100000,2623105,89479,5210000,614.887,52204,84.9,98.4,0.72,"14.08",231769569.51,219676005.4,26208.47,"GO"
111,"Ipameri",212000,230,4600,14000,6000,410,950,1400000,1e+06,NA,5210109,4382.863,25548,5.83,97.4,0.701,"19.69",203033767.04,192760199.8,88777.75,"GO"
112,"Ipiranga de Goiás",28900,NA,360,2530,295,13,77,17800,5800,NA,5210158,244.209,2919,11.95,98.1,0.696,"-",32552169.63,30180736.71,24183.63,"GO"
113,"Iporá",813718,823,12675,30732,3775,667,1881,173611,60988,NA,5210208,1027.249,35684,34.74,98.4,0.743,"11.21",175196695.83,158947473.8,27844.57,"GO"
114,"Israelândia",48495,27,766,1400,140,33,73,7200,2500,NA,5210307,579.19,2560,4.42,99.5,0.711,"-",27681273.13,24904493.04,25779.67,"GO"
115,"Itaberaí",153580,200,2713,6300,1912,215,546,1.6e+07,42000,NA,5210406,1461.916,44734,30.6,97.5,0.719,"16.89",237354311.01,207954842.3,40717.25,"GO"
116,"Itaguari",27942,39,535,700,140,7,142,730000,1800,NA,5210562,142.652,4963,34.79,98.4,0.693,"26.32",31397531.85,27905972.44,20950.72,"GO"
117,"Itaguaru",36305,39,623,662,208,NA,NA,6e+05,3100,NA,5210604,241.029,4904,20.35,99,0.718,"-",36365854.12,31610443.32,20077.23,"GO"
118,"Itajá",206851,33,1950,1500,380,155,1240,9300,3360,NA,5210802,2082.736,4380,2.1,98,0.691,"-",44930376.35,43547924.45,29804.12,"GO"
119,"Itapaci",108990,60,1500,3850,525,91,555,35900,15200,170,5210901,952.998,21087,22.13,97.5,0.725,"15.69",94852243.4,95939880.47,22957.92,"GO"
120,"Itapirapuã",273681,592,4000,3000,1000,350,1400,35000,12500,NA,5211008,2047.874,8007,3.91,98.1,0.677,"-",45751737.27,37258710.82,50746.28,"GO"
121,"Itapuranga",177900,240,2810,12250,2630,230,420,380000,177000,105,5211206,1281.404,26113,20.38,99.2,0.726,"6.25",124508421.94,112440441.6,21625.79,"GO"
122,"Itarumã",297864,44,3550,4200,650,290,2400,20200,8000,NA,5211305,3437.367,6101,1.77,95.2,0.693,"12.35",56463766.48,48078057.58,44273.04,"GO"
123,"Itauçu",57000,35,1396,1490,445,185,500,13000,1800,NA,5211404,383.066,7736,20.19,95.7,0.718,"38.46",63038962.94,58683495.93,24446.39,"GO"
124,"Itumbiara",141800,220,2800,9250,3200,300,1500,2363700,14000,NA,5211503,2447.014,107970,44.12,97.9,0.752,"11.94",641754935.92,623491677.4,49832.28,"GO"
125,"Ivolândia",121719,231,2298,4012,600,162,277,12600,4500,NA,5211602,1260.841,2693,2.14,97.1,0.704,"41.67",36601888.8,30160628.71,60836.45,"GO"
126,"Jandaia",90000,115,945,6650,745,40,140,345000,14000,NA,5211701,863.087,6272,7.27,99.6,0.707,"40",55488177.53,51549999.5,71123.73,"GO"
127,"Jaraguá",203190,115,4000,7800,480,100,300,60000,25200,NA,5211800,1848.947,45223,24.46,96.4,0.699,"9.09",180557398.33,183282898.2,17633.06,"GO"
128,"Jataí",325000,130,3900,71700,3520,820,3450,2320000,605000,NA,5211909,7178.792,105729,14.73,97.5,0.757,"13.32",694278510.91,606216120.2,77472,"GO"
129,"Jaupaci",36303,8,699,1400,220,47,217,8500,2100,NA,5212006,528.783,2924,5.53,100,0.689,"-",26003609.9,23540145.96,29246.5,"GO"
130,"Jesúpolis",14270,7,300,490,25,10,40,5000,1800,NA,5212055,115.211,2123,18.43,92.5,0.649,"-",30820566.45,26993115.75,15883.46,"GO"
131,"Joviânia",32700,90,700,3200,800,40,300,8850,3000,NA,5212105,446.258,7159,16.04,96.8,0.706,"-",58047492.96,50608743.09,46127.55,"GO"
132,"Jussara",322916,160,4200,3500,1750,300,2600,38500,11000,NA,5212204,4092.34,19620,4.79,97.6,0.743,"8.44",141758222.41,133135934.3,37965.38,"GO"
133,"Lagoa Santa",45629,87,490,650,255,150,510,3800,980,NA,5212253,463.289,1390,3,98.5,0.74,"-",28492801.04,21178449.56,30915.65,"GO"
134,"Leopoldo de Bulhões",43300,23,1000,11000,1680,125,1000,3340000,2460000,413250,5212303,476.137,8745,18.37,97.3,0.659,"10.99",52577570.88,50238097.13,44788.08,"GO"
135,"Luziânia",225456,90,7203,7190,NA,475,2298,600483,301167,NA,5212501,3962.107,209129,52.78,97,0.701,"12.01",250388773.3,617884946.8,25322.67,"GO"
136,"Mairipotaba",52900,96,780,5600,700,107,256,14800,1210,NA,5212600,468.029,2561,5.47,99.3,0.745,"-",22515434.09,27585782.51,37444.08,"GO"
137,"Mambaí",8648,NA,332,474,190,58,478,6294,2518,NA,5212709,858.27,8124,9.47,96.4,0.626,"-",44800702.93,38448246.9,11591.02,"GO"
138,"Mara Rosa",193400,31,2350,4900,815,476,870,34650,13330,NA,5212808,1695.463,10700,6.31,98.3,0.691,"16.67",71281434.24,79206641.76,31540.79,"GO"
139,"Marzagão",18700,NA,300,500,50,50,25,210000,25500,NA,5212907,225.518,2758,12.23,98.8,0.699,"-",33369579.01,26427114.89,30283.73,"GO"
140,"Matrinchã",113250,123,2000,1900,310,330,800,17500,4500,NA,5212956,1150.503,4042,3.51,97.9,0.679,"-",39061878.64,34249668.78,39493.54,"GO"
141,"Maurilândia",15492,14,263,14087,550,NA,3,320682,1074,NA,5213004,389.959,10304,26.42,97.5,0.677,"15.38",63801632.69,63643557.27,17016.16,"GO"
142,"Mimoso de Goiás",50200,NA,1435,2295,765,142,2057,13518,6421,NA,5213053,1380.701,2614,1.89,99.6,0.665,"-",23166105.43,23762017.8,96137.29,"GO"
143,"Minaçu",169098,105,2376,8472,1005,211,492,56870,21713,NA,5213087,2854.137,27075,9.49,98.6,0.707,"2.91",207181562.48,196408514.2,45467.16,"GO"
144,"Mineiros",387000,17,3100,6500,1050,165,3100,7650000,90000,NA,5213103,9042.844,70081,7.75,97.3,0.718,"9.52",623126880.68,582571876.5,47334.97,"GO"
145,"Moiporá",54608,56,812,4206,420,40,43,8500,2500,NA,5213400,452.314,1685,3.73,99.6,0.696,"-",24735247.93,19149012.27,36192.97,"GO"
146,"Monte Alegre de Goiás",146106,146,2180,631,114,183,340,18500,10075,NA,5213509,3119.86,6692,2.14,95.7,0.615,"8.7",34328928.44,31122170.82,13730.33,"GO"
147,"Montes Claros de Goiás",224650,205,2867,3800,400,84,383,22000,7000,NA,5213707,2900.397,8756,3.02,99.6,0.707,"11.24",71040588.83,66269743.78,62061.41,"GO"
148,"Montividiu",47646,NA,921,29670,7800,24,317,10000,1730,NA,5213756,1869.581,12521,6.7,98.4,0.733,"6.21",123103869.29,102383208.8,115134.24,"GO"
149,"Montividiu do Norte",120500,35,782,2981,248,134,241,23577,7173,NA,5213772,1337.232,3779,2.83,96.8,0.613,"-",31259268.82,27531439.24,23981.14,"GO"
150,"Morrinhos",284300,235,5980,18000,3400,385,880,1800000,72000,2200,5213806,2846.299,51351,18.04,97.9,0.734,"1.61",230257162.64,224954374.1,39557.81,"GO"
151,"Morro Agudo de Goiás",39900,15,670,1280,180,NA,NA,9600,2700,NA,5213855,282.333,2456,8.7,99.7,0.695,"38.46",32253540.87,26466125.71,24727.92,"GO"
152,"Mossâmedes",92709,39,1500,3750,1900,210,190,1300000,17750,NA,5213905,684.882,4654,6.8,99.2,0.706,"-",49604060.82,39103138.25,31996.24,"GO"
153,"Mozarlândia",182028,132,2850,8500,1250,1800,1500,11000,4600,NA,5214002,1738.516,14750,8.48,97.5,0.683,"-",89261889.85,100443456.5,63757.4,"GO"
154,"Mundo Novo",210805,73,3400,4500,1000,400,2000,42000,18200,NA,5214051,2141.534,6189,2.89,97.7,0.634,"11.49",39679679.53,36079152.53,39830.62,"GO"
155,"Mutunópolis",112280,NA,1190,2340,374,120,237,17290,5761,NA,5214101,955.069,3564,3.73,98.7,0.68,"38.46",31113048.31,30941602.57,23050.68,"GO"
156,"Nazário",54368,12,1115,2612,486,65,285,60000,3550,NA,5214408,281.147,8189,29.13,98.8,0.71,"-",51501742.23,49791846.48,29537.06,"GO"
157,"Nerópolis",22560,NA,800,4120,819,120,690,221630,45570,NA,5214507,204.713,31932,155.98,97.8,0.721,"18.1",226284728.55,227381764.1,33014.91,"GO"
158,"Niquelândia",305400,46,4790,8930,1480,600,945,84500,32500,NA,5214606,9846.293,34964,3.55,97.8,0.715,"13.23",144878859.34,200340847.3,27445.17,"GO"
159,"Nova América",28600,70,500,1110,235,26,54,11100,5150,NA,5214705,209.432,2337,11.16,99.4,0.678,"66.67",31742725.22,25180395.92,20692.74,"GO"
160,"Nova Aurora",33500,NA,630,500,150,5,6,2200,900,NA,5214804,307.335,2101,6.84,100,0.747,"45.45",27595648.33,21955677.86,31766.48,"GO"
161,"Nova Crixás",801966,352,9500,4400,990,450,2250,27000,12750,NA,5214838,7308.681,12815,1.75,96.7,0.643,"-",100281167.85,90884837.14,48273.7,"GO"
162,"Nova Glória",28900,NA,500,2630,355,23,78,35100,22300,NA,5214861,411.753,8310,20.18,99.2,0.681,"11.76",34330744.36,30086269.44,17507.08,"GO"
163,"Nova Iguaçu de Goiás",64900,41,970,1800,300,105,195,15000,5770,NA,5214879,625.625,3010,4.81,96.5,0.655,"52.63",26406016.06,23727072.25,20913.15,"GO"
164,"Nova Roma",94380,90,1409,1007,161,176,495,17000,10200,NA,5214903,2136.725,3076,1.44,97.9,0.634,"34.48",29685720.8,30781257.2,20753.97,"GO"
165,"Nova Veneza",22930,48,500,700,140,85,90,40000,2700,NA,5215009,122.354,9481,77.49,98,0.718,"17.09",54289851.55,48642272.24,19352.83,"GO"
166,"Novo Brasil",99140,25,1500,2100,200,100,420,17500,4500,NA,5215207,649.349,3527,5.43,98.7,0.699,"-",32493544.33,29907236.69,30714.96,"GO"
167,"Novo Gama",4105,NA,236,398,NA,194,95,8643,3982,NA,5215231,192.285,103804,539.84,95.7,0.684,"12.35",296189969.58,275796657.9,9645.45,"GO"
168,"Novo Planalto",121910,24,685,1614,260,64,109,12370,3607,NA,5215256,1254.491,3716,2.96,91.4,0.658,"-",38891936.33,35439127.12,34940.56,"GO"
169,"Orizona",212000,100,2900,8000,1200,100,600,2600000,70000,300,5215306,1971.265,16399,8.32,99.2,0.715,"-",85336790.55,87720903.58,59249.42,"GO"
170,"Ouro Verde de Goiás",38800,27,900,2450,383,25,25,102930,17030,NA,5215405,208.804,4057,19.43,98.8,0.719,"23.81",35281137.46,32801807.67,40772.28,"GO"
171,"Ouvidor",33500,NA,600,850,210,8,60,3200,1000,NA,5215504,411.318,7200,17.5,98.7,0.747,"11.24",104992626.98,104131663,111007.81,"GO"
172,"Padre Bernardo",127004,210,4128,4319,780,742,1936,529237,195012,NA,5215603,3142.615,34967,11.13,96.1,0.651,"25.29",150816566.24,138190541.1,30051.96,"GO"
173,"Palestina de Goiás",128000,60,1120,1950,395,110,340,16700,4550,NA,5215652,1318.047,3132,2.38,98.6,0.713,"-",34385702.81,29135359.68,49911.27,"GO"
174,"Palmeiras de Goiás",132000,90,3000,14000,2300,90,300,2685000,54000,NA,5215702,1537.196,31858,20.72,96.7,0.698,"8.79",178945162.33,163894447.8,59193.38,"GO"
175,"Palmelo",3600,NA,135,720,150,NA,NA,760000,1300,NA,5215801,59.809,2259,37.77,97.8,0.73,"-",30665107.39,27281510.52,23403.91,"GO"
176,"Palminópolis",46000,5,740,7420,815,12,190,147200,16500,NA,5215900,393.326,3851,9.79,99.6,0.722,"-",36380287.81,35942552.26,61499.64,"GO"
177,"Panamá",30200,35,510,3000,790,11,130,10120,3750,NA,5216007,432.204,2455,5.68,98.9,0.686,"-",31669626.36,28656128.07,42327.07,"GO"
178,"Paranaiguara",86113,18,950,1600,310,60,300,7800,2840,NA,5216304,1153.415,7607,6.6,98.9,0.711,"11.24",55650529.59,59851533.42,23154.98,"GO"
179,"Paraúna",132988,92,2448,17784,2680,129,400,373350,70556,NA,5216403,3786.578,10659,2.81,98.8,0.672,"6.49",131246296.03,113158862.6,141965.55,"GO"
180,"Perolândia",27000,NA,390,970,290,18,120,14500,4250,NA,5216452,1033.657,2964,2.87,99.2,0.676,"-",60275775.74,48840876.69,224457.66,"GO"
181,"Petrolina de Goiás",89035,190,1470,2420,160,25,25,3e+05,28500,NA,5216809,530.49,9573,18.05,98.3,0.712,"-",46093388.94,51302684.81,17458.09,"GO"
182,"Pilar de Goiás",109200,70,1330,3830,810,55,220,21800,9450,25,5216908,906.048,2328,2.57,98.1,0.684,"38.46",39339390.04,32002057.09,90276.06,"GO"
183,"Piracanjuba",190000,225,3500,12900,2000,288,2000,165000,32500,1100,5217104,2374.232,24883,10.48,97.8,0.721,"16.95",131355656.49,120910162.4,50483.15,"GO"
184,"Piranhas",174851,53,3062,4200,600,122,646,24000,8500,NA,5217203,2045.088,11712,5.73,98,0.721,"18.69",70926061.97,65040386.92,59972.94,"GO"
185,"Pirenópolis",158769,146,3407,5590,1043,82,325,76700,15480,NA,5217302,2200.369,26690,12.13,97.8,0.693,"16.72",72078679.74,107667365.8,25391.73,"GO"
186,"Pires do Rio",743080,722,14290,40750,5804,918,4572,13389430,229524,2280,5217401,1077.641,32373,30.04,97.7,0.744,"14.89",156203126.04,148557845.1,44033.84,"GO"
187,"Planaltina",50202,64,3025,10578,2644,654,1150,272216,181761,37220,5217609,2558.924,105031,41.04,96.4,0.669,"7.96",387041816.21,372831563.8,15906.74,"GO"
188,"Pontalina",163500,450,3000,7000,1350,185,650,69500,20000,NA,5217708,1434.289,18309,12.77,92.3,0.687,"15.31",96796093.98,88226965.6,40069.82,"GO"
189,"Porangatu",2559319,676,29671,74422,11739,3631,7959,530755,212280,NA,5218003,4825.287,44317,9.18,98,0.727,"13.62",235377891.21,246332452.1,31180.63,"GO"
190,"Porteirão",10000,NA,250,210,70,NA,410,1700,390,NA,5218052,606.262,4070,6.71,94,0.684,"-",48624906.65,40482503.43,55908.76,"GO"
